t_s,alpha_deg,q_deg_s,theta_deg,delta_e_deg
7.026,4.119221357453961,22.181183012787823,153.13921025013195,-5.0
7.0280000000000005,4.119221357453961,22.181183012787823,153.18357261615753,-5.0
7.03,4.119221357453961,22.181183012787823,153.22793498218311,-5.0
7.032,4.119221357453961,22.181183012787823,153.2722973482087,-5.0
7.034,4.119221357453961,22.181183012787823,153.31665971423428,-5.0
7.0360000000000005,4.119221357453961,22.181183012787823,153.36102208025986,-5.0
7.038,4.119221357453961,22.181183012787823,153.40538444628544,-5.0
7.04,4.119221357453961,22.181183012787823,153.449746812311,-5.0
7.042,4.119221357453961,22.181183012787823,153.49410917833657,-5.0
7.0440000000000005,4.119221357453961,22.181183012787823,153.53847154436215,-5.0
7.046,4.119221357453961,22.181183012787823,153.58283391038773,-5.0
7.048,4.119221357453961,22.181183012787823,153.62719627641331,-5.0
7.05,4.119221357453961,22.181183012787823,153.6715586424389,-5.0
7.0520000000000005,4.119221357453961,22.181183012787823,153.71592100846448,-5.0
7.054,4.119221357453961,22.181183012787823,153.76028337449006,-5.0
7.056,4.119221357453961,22.181183012787823,153.80464574051564,-5.0
7.058,4.119221357453961,22.181183012787823,153.84900810654122,-5.0
7.0600000000000005,4.119221357453961,22.181183012787823,153.8933704725668,-5.0
7.062,4.119221357453961,22.181183012787823,153.93773283859238,-5.0
7.064,4.119221357453961,22.181183012787823,153.98209520461796,-5.0
7.066,4.119221357453961,22.181183012787823,154.02645757064354,-5.0
7.0680000000000005,4.119221357453961,22.181183012787823,154.07081993666912,-5.0
7.07,4.119221357453961,22.181183012787823,154.1151823026947,-5.0
7.072,4.119221357453961,22.181183012787823,154.1595446687203,-5.0
7.074,4.119221357453961,22.181183012787823,154.20390703474587,-5.0
7.0760000000000005,4.119221357453961,22.181183012787823,154.24826940077145,-5.0
7.078,4.119221357453961,22.181183012787823,154.29263176679703,-5.0
7.08,4.119221357453961,22.181183012787823,154.3369941328226,-5.0
7.082,4.119221357453961,22.181183012787823,154.3813564988482,-5.0
7.0840000000000005,4.119221357453961,22.181183012787823,154.42571886487377,-5.0
7.086,4.119221357453961,22.181183012787823,154.47008123089932,-5.0
7.088,4.119221357453961,22.181183012787823,154.5144435969249,-5.0
7.09,4.119221357453961,22.181183012787823,154.5588059629505,-5.0
7.0920000000000005,4.119221357453961,22.181183012787823,154.60316832897607,-5.0
7.094,4.119221357453961,22.181183012787823,154.64753069500165,-5.0
7.096,4.119221357453961,22.181183012787823,154.69189306102723,-5.0
7.098,4.119221357453961,22.181183012787823,154.7362554270528,-5.0
7.1000000000000005,4.119221357453961,22.181183012787823,154.7806177930784,-5.0
7.102,4.119221357453961,22.181183012787823,154.82498015910397,-5.0
7.104,4.119221357453961,22.181183012787823,154.86934252512955,-5.0
7.106,4.119221357453961,22.181183012787823,154.91370489115513,-5.0
7.1080000000000005,4.119221357453961,22.181183012787823,154.95806725718072,-5.0
7.11,4.119221357453961,22.181183012787823,155.0024296232063,-5.0
7.112,4.119221357453961,22.181183012787823,155.04679198923188,-5.0
7.114,4.119221357453961,22.181183012787823,155.09115435525746,-5.0
7.1160000000000005,4.119221357453961,22.181183012787823,155.13551672128304,-5.0
7.118,4.119221357453961,22.181183012787823,155.17987908730862,-5.0
7.12,4.119221357453961,22.181183012787823,155.2242414533342,-5.0
7.122,4.119221357453961,22.181183012787823,155.26860381935978,-5.0
7.1240000000000006,4.119221357453961,22.181183012787823,155.31296618538536,-5.0
7.126,4.119221357453961,22.181183012787823,155.35732855141094,-5.0
7.128,4.119221357453961,22.181183012787823,155.40169091743653,-5.0
7.13,4.119221357453961,22.181183012787823,155.4460532834621,-5.0
7.132000000000001,4.119221357453961,22.181183012787823,155.49041564948766,-5.0
7.134,4.119221357453961,22.181183012787823,155.53477801551324,-5.0
7.136,4.119221357453961,22.181183012787823,155.57914038153882,-5.0
7.138,4.119221357453961,22.181183012787823,155.6235027475644,-5.0
7.140000000000001,4.119221357453961,22.181183012787823,155.66786511358998,-5.0
7.142,4.119221357453961,22.181183012787823,155.71222747961556,-5.0
7.144,4.119221357453961,22.181183012787823,155.75658984564114,-5.0
7.146,4.119221357453961,22.181183012787823,155.80095221166673,-5.0
7.148000000000001,4.119221357453961,22.181183012787823,155.8453145776923,-5.0
7.15,4.119221357453961,22.181183012787823,155.8896769437179,-5.0
7.152,4.119221357453961,22.181183012787823,155.93403930974347,-5.0
7.154,4.119221357453961,22.181183012787823,155.97840167576905,-5.0
7.156000000000001,4.119221357453961,22.181183012787823,156.02276404179463,-5.0
7.158,4.119221357453961,22.181183012787823,156.0671264078202,-5.0
7.16,4.119221357453961,22.181183012787823,156.1114887738458,-5.0
7.162,4.119221357453961,22.181183012787823,156.15585113987137,-5.0
7.164000000000001,4.119221357453961,22.181183012787823,156.20021350589695,-5.0
7.166,4.119221357453961,22.181183012787823,156.24457587192254,-5.0
7.168,4.119221357453961,22.181183012787823,156.28893823794812,-5.0
7.17,4.119221357453961,22.181183012787823,156.3333006039737,-5.0
7.172,4.119221357453961,22.181183012787823,156.37766296999928,-5.0
7.174,4.119221357453961,22.181183012787823,156.42202533602486,-5.0
7.176,4.119221357453961,22.181183012787823,156.46638770205044,-5.0
7.178,4.119221357453961,22.181183012787823,156.510750068076,-5.0
7.18,4.119221357453961,22.181183012787823,156.55511243410157,-5.0
7.182,4.119221357453961,22.181183012787823,156.59947480012715,-5.0
7.184,4.119221357453961,22.181183012787823,156.64383716615274,-5.0
7.186,4.119221357453961,22.181183012787823,156.68819953217832,-5.0
7.188,4.119221357453961,22.181183012787823,156.7325618982039,-5.0
7.19,4.119221357453961,22.181183012787823,156.77692426422948,-5.0
7.192,4.119221357453961,22.181183012787823,156.82128663025506,-5.0
7.194,4.119221357453961,22.181183012787823,156.86564899628064,-5.0
7.196,4.119221357453961,22.181183012787823,156.91001136230622,-5.0
7.198,4.119221357453961,22.181183012787823,156.9543737283318,-5.0
7.2,4.119221357453961,22.181183012787823,156.99873609435738,-5.0
7.202,4.119221357453961,22.181183012787823,157.04309846038296,-5.0
7.204,4.119221357453961,22.181183012787823,157.08746082640855,-5.0
7.206,4.119221357453961,22.181183012787823,157.13182319243413,-5.0
7.208,4.119221357453961,22.181183012787823,157.1761855584597,-5.0
7.21,4.119221357453961,22.181183012787823,157.2205479244853,-5.0
7.212,4.119221357453961,22.181183012787823,157.26491029051087,-5.0
7.214,4.119221357453961,22.181183012787823,157.30927265653645,-5.0
7.216,4.119221357453961,22.181183012787823,157.35363502256203,-5.0
7.218,4.119221357453961,22.181183012787823,157.3979973885876,-5.0
7.22,4.119221357453961,22.181183012787823,157.4423597546132,-5.0
7.222,4.119221357453961,22.181183012787823,157.48672212063877,-5.0
7.224,4.119221357453961,22.181183012787823,157.53108448666433,-5.0
7.226,4.119221357453961,22.181183012787823,157.5754468526899,-5.0
7.228,4.119221357453961,22.181183012787823,157.6198092187155,-5.0
7.23,4.119221357453961,22.181183012787823,157.66417158474107,-5.0
7.232,4.119221357453961,22.181183012787823,157.70853395076665,-5.0
7.234,4.119221357453961,22.181183012787823,157.75289631679223,-5.0
7.236,4.119221357453961,22.181183012787823,157.7972586828178,-5.0
7.238,4.119221357453961,22.181183012787823,157.8416210488434,-5.0
7.24,4.119221357453961,22.181183012787823,157.88598341486897,-5.0
7.242,4.119221357453961,22.181183012787823,157.93034578089456,-5.0
7.244,4.119221357453961,22.181183012787823,157.97470814692014,-5.0
7.246,4.119221357453961,22.181183012787823,158.01907051294572,-5.0
7.248,4.119221357453961,22.181183012787823,158.0634328789713,-5.0
7.25,4.119221357453961,22.181183012787823,158.10779524499688,-5.0
7.252,4.119221357453961,22.181183012787823,158.15215761102246,-5.0
7.2540000000000004,4.119221357453961,22.181183012787823,158.19651997704804,-5.0
7.256,4.119221357453961,22.181183012787823,158.24088234307362,-5.0
7.258,4.119221357453961,22.181183012787823,158.2852447090992,-5.0
7.26,4.119221357453961,22.181183012787823,158.32960707512478,-5.0
7.2620000000000005,4.119221357453961,22.181183012787823,158.37396944115036,-5.0
7.264,4.119221357453961,22.181183012787823,158.41833180717595,-5.0
7.266,4.119221357453961,22.181183012787823,158.46269417320153,-5.0
7.268,4.119221357453961,22.181183012787823,158.5070565392271,-5.0
7.2700000000000005,4.119221357453961,22.181183012787823,158.55141890525266,-5.0
7.272,4.119221357453961,22.181183012787823,158.59578127127824,-5.0
7.274,4.119221357453961,22.181183012787823,158.64014363730382,-5.0
7.276,4.119221357453961,22.181183012787823,158.6845060033294,-5.0
7.2780000000000005,4.119221357453961,22.181183012787823,158.72886836935498,-5.0
7.28,4.119221357453961,22.181183012787823,158.77323073538057,-5.0
7.282,4.119221357453961,22.181183012787823,158.81759310140615,-5.0
7.284,4.119221357453961,22.181183012787823,158.86195546743173,-5.0
7.2860000000000005,4.119221357453961,22.181183012787823,158.9063178334573,-5.0
7.288,4.119221357453961,22.181183012787823,158.9506801994829,-5.0
7.29,4.119221357453961,22.181183012787823,158.99504256550847,-5.0
7.292,4.119221357453961,22.181183012787823,159.03940493153405,-5.0
7.2940000000000005,4.119221357453961,22.181183012787823,159.08376729755963,-5.0
7.296,4.119221357453961,22.181183012787823,159.1281296635852,-5.0
7.298,4.119221357453961,22.181183012787823,159.1724920296108,-5.0
7.3,4.119221357453961,22.181183012787823,159.21685439563637,-5.0
7.3020000000000005,4.119221357453961,22.181183012787823,159.26121676166196,-5.0
7.304,4.119221357453961,22.181183012787823,159.30557912768754,-5.0
7.306,4.119221357453961,22.181183012787823,159.34994149371312,-5.0
7.308,4.119221357453961,22.181183012787823,159.3943038597387,-5.0
7.3100000000000005,4.119221357453961,22.181183012787823,159.43866622576428,-5.0
7.312,4.119221357453961,22.181183012787823,159.48302859178986,-5.0
7.314,4.119221357453961,22.181183012787823,159.5273909578154,-5.0
7.316,4.119221357453961,22.181183012787823,159.571753323841,-5.0
7.3180000000000005,4.119221357453961,22.181183012787823,159.61611568986658,-5.0
7.32,4.119221357453961,22.181183012787823,159.66047805589216,-5.0
7.322,4.119221357453961,22.181183012787823,159.70484042191774,-5.0
7.324,4.119221357453961,22.181183012787823,159.74920278794332,-5.0
7.3260000000000005,4.119221357453961,22.181183012787823,159.7935651539689,-5.0
7.328,4.119221357453961,22.181183012787823,159.83792751999448,-5.0
7.33,4.119221357453961,22.181183012787823,159.88228988602006,-5.0
7.332,4.119221357453961,22.181183012787823,159.92665225204564,-5.0
7.3340000000000005,4.119221357453961,22.181183012787823,159.97101461807122,-5.0
7.336,4.119221357453961,22.181183012787823,160.0153769840968,-5.0
7.338,4.119221357453961,22.181183012787823,160.05973935012238,-5.0
7.34,4.119221357453961,22.181183012787823,160.10410171614797,-5.0
7.3420000000000005,4.119221357453961,22.181183012787823,160.14846408217355,-5.0
7.344,4.119221357453961,22.181183012787823,160.19282644819913,-5.0
7.346,4.119221357453961,22.181183012787823,160.2371888142247,-5.0
7.348,4.119221357453961,22.181183012787823,160.2815511802503,-5.0
7.3500000000000005,4.119221357453961,22.181183012787823,160.32591354627587,-5.0
7.352,4.119221357453961,22.181183012787823,160.37027591230145,-5.0
7.354,4.119221357453961,22.181183012787823,160.41463827832703,-5.0
7.356,4.119221357453961,22.181183012787823,160.4590006443526,-5.0
7.3580000000000005,4.119221357453961,22.181183012787823,160.5033630103782,-5.0
7.36,4.119221357453961,22.181183012787823,160.54772537640375,-5.0
7.362,4.119221357453961,22.181183012787823,160.59208774242933,-5.0
7.364,4.119221357453961,22.181183012787823,160.6364501084549,-5.0
7.3660000000000005,4.119221357453961,22.181183012787823,160.6808124744805,-5.0
7.368,4.119221357453961,22.181183012787823,160.72517484050607,-5.0
7.37,4.119221357453961,22.181183012787823,160.76953720653165,-5.0
7.372,4.119221357453961,22.181183012787823,160.81389957255723,-5.0
7.3740000000000006,4.119221357453961,22.181183012787823,160.8582619385828,-5.0
7.376,4.119221357453961,22.181183012787823,160.9026243046084,-5.0
7.378,4.119221357453961,22.181183012787823,160.94698667063398,-5.0
7.38,4.119221357453961,22.181183012787823,160.99134903665956,-5.0
7.382000000000001,4.119221357453961,22.181183012787823,161.03571140268514,-5.0
7.384,4.119221357453961,22.181183012787823,161.08007376871072,-5.0
7.386,4.119221357453961,22.181183012787823,161.1244361347363,-5.0
7.388,4.119221357453961,22.181183012787823,161.16879850076188,-5.0
7.390000000000001,4.119221357453961,22.181183012787823,161.21316086678746,-5.0
7.392,4.119221357453961,22.181183012787823,161.25752323281304,-5.0
7.394,4.119221357453961,22.181183012787823,161.30188559883862,-5.0
7.396,4.119221357453961,22.181183012787823,161.3462479648642,-5.0
7.398000000000001,4.119221357453961,22.181183012787823,161.39061033088979,-5.0
7.4,4.119221357453961,22.181183012787823,161.43497269691537,-5.0
7.402,4.119221357453961,22.181183012787823,161.47933506294095,-5.0
7.404,4.119221357453961,22.181183012787823,161.52369742896653,-5.0
7.406000000000001,4.119221357453961,22.181183012787823,161.56805979499208,-5.0
7.408,4.119221357453961,22.181183012787823,161.61242216101766,-5.0
7.41,4.119221357453961,22.181183012787823,161.65678452704324,-5.0
7.412,4.119221357453961,22.181183012787823,161.70114689306882,-5.0
7.414000000000001,4.119221357453961,22.181183012787823,161.7455092590944,-5.0
7.416,4.119221357453961,22.181183012787823,161.78987162511999,-5.0
7.418,4.119221357453961,22.181183012787823,161.83423399114557,-5.0
7.42,4.119221357453961,22.181183012787823,161.87859635717115,-5.0
7.422000000000001,4.119221357453961,22.181183012787823,161.92295872319673,-5.0
7.424,4.119221357453961,22.181183012787823,161.9673210892223,-5.0
7.426,4.119221357453961,22.181183012787823,162.0116834552479,-5.0
7.428,4.119221357453961,22.181183012787823,162.05604582127347,-5.0
7.43,4.119221357453961,22.181183012787823,162.10040818729905,-5.0
7.432,4.119221357453961,22.181183012787823,162.14477055332463,-5.0
7.434,4.119221357453961,22.181183012787823,162.18913291935021,-5.0
7.436,4.119221357453961,22.181183012787823,162.2334952853758,-5.0
7.438,4.119221357453961,22.181183012787823,162.27785765140138,-5.0
7.44,4.119221357453961,22.181183012787823,162.32222001742696,-5.0
7.442,4.119221357453961,22.181183012787823,162.36658238345254,-5.0
7.444,4.119221357453961,22.181183012787823,162.41094474947812,-5.0
7.446,4.119221357453961,22.181183012787823,162.4553071155037,-5.0
7.448,4.119221357453961,22.181183012787823,162.49966948152928,-5.0
7.45,4.119221357453961,22.181183012787823,162.54403184755486,-5.0
7.452,4.119221357453961,22.181183012787823,162.58839421358041,-5.0
7.454,4.119221357453961,22.181183012787823,162.632756579606,-5.0
7.456,4.119221357453961,22.181183012787823,162.67711894563158,-5.0
7.458,4.119221357453961,22.181183012787823,162.72148131165716,-5.0
7.46,4.119221357453961,22.181183012787823,162.76584367768274,-5.0
7.462,4.119221357453961,22.181183012787823,162.81020604370832,-5.0
7.464,4.119221357453961,22.181183012787823,162.8545684097339,-5.0
7.466,4.119221357453961,22.181183012787823,162.89893077575948,-5.0
7.468,4.119221357453961,22.181183012787823,162.94329314178506,-5.0
7.47,4.119221357453961,22.181183012787823,162.98765550781064,-5.0
7.472,4.119221357453961,22.181183012787823,163.03201787383622,-5.0
7.474,4.119221357453961,22.181183012787823,163.0763802398618,-5.0
7.476,4.119221357453961,22.181183012787823,163.1207426058874,-5.0
7.478,4.119221357453961,22.181183012787823,163.16510497191297,-5.0
7.48,4.119221357453961,22.181183012787823,163.20946733793855,-5.0
7.482,4.119221357453961,22.181183012787823,163.25382970396413,-5.0
7.484,4.119221357453961,22.181183012787823,163.2981920699897,-5.0
7.486,4.119221357453961,22.181183012787823,163.3425544360153,-5.0
7.488,4.119221357453961,22.181183012787823,163.38691680204087,-5.0
7.49,4.119221357453961,22.181183012787823,163.43127916806645,-5.0
7.492,4.119221357453961,22.181183012787823,163.47564153409203,-5.0
7.494,4.119221357453961,22.181183012787823,163.52000390011762,-5.0
7.496,4.119221357453961,22.181183012787823,163.5643662661432,-5.0
7.498,4.119221357453961,22.181183012787823,163.60872863216875,-5.0
7.5,4.119221357453961,22.181183012787823,163.65309099819433,-5.0
7.502,4.119221357453961,22.181183012787823,163.6974533642199,-5.0
7.5040000000000004,4.119221357453961,22.181183012787823,163.7418157302455,-5.0
7.506,4.119221357453961,22.181183012787823,163.78617809627107,-5.0
7.508,4.119221357453961,22.181183012787823,163.83054046229665,-5.0
7.51,4.119221357453961,22.181183012787823,163.87490282832223,-5.0
7.5120000000000005,4.119221357453961,22.181183012787823,163.91926519434782,-5.0
7.514,4.119221357453961,22.181183012787823,163.9636275603734,-5.0
7.516,4.119221357453961,22.181183012787823,164.00798992639898,-5.0
